CODA Motion Analysis: throw0010.MDF [throw_1.stp]
Graph data: "export: scapula_humerus  *  Time"
Time	Marker Position																								Vector Angle		
Time	distal_hand.X	distal_hand.Y	distal_hand.Z	proximal_hand.X	proximal_hand.Y	proximal_hand.Z	distal_radius.X	distal_radius.Y	distal_radius.Z	proximal_radius.X	proximal_radius.Y	proximal_radius.Z	distal_humerus.X	distal_humerus.Y	distal_humerus.Z	proxinmal_humerus.X	proxinmal_humerus.Y	proxinmal_humerus.Z	distal_scapula.X	distal_scapula.Y	distal_scapula.Z	proximal_scapula.X	proximal_scapula.Y	proximal_scapula.Z	wrist__forearm	foream_arm	scapula_humerus
1.06500	590.91	-324.70	375.17	582.54	-316.55	431.74	581.13	-299.71	463.25	411.54	-292.19	678.69	405.00	-295.19	692.66	419.16	-304.85	1020.15	421.56	-287.61	1057.16	328.02	-288.55	998.18	-29.80	139.32	55.29
1.07000	615.38	-324.01	384.29	605.61	-316.16	440.96	602.12	-299.03	471.85	424.39	-292.67	680.92	417.36	-295.35	694.63	421.14	-304.52	1022.42	422.64	-287.21	1059.40	330.08	-289.04	998.97	-30.58	138.97	56.20
1.07500	639.97	-323.66	394.18	628.82	-315.73	450.83	624.15	-299.13	481.56	437.37	-293.07	683.37	429.86	-295.35	696.86	423.17	-304.19	1024.69	423.69	-286.83	1061.63	332.15	-289.45	999.67	-31.65	138.38	57.08
1.08000	665.68	-323.35	405.43	651.42	-315.35	461.37	644.27	-299.32	491.22	450.46	-293.51	686.13	443.04	-295.38	699.69	425.21	-303.89	1026.94	424.68	-286.43	1063.77	334.22	-289.86	1000.30	-30.54	138.28	58.06
1.08500	691.36	-323.01	417.42	673.28	-314.89	472.46	665.16	-298.77	502.02	463.67	-293.76	689.21	456.37	-295.35	702.75	427.35	-303.57	1029.13	425.62	-286.01	1065.83	336.33	-290.10	1000.85	-28.93	137.98	59.04
1.09000	716.65	-322.67	430.37	694.74	-314.61	484.32	685.86	-298.99	513.54	476.88	-294.07	692.72	469.75	-295.25	706.20	429.44	-303.23	1031.30	426.55	-285.99	1067.78	338.45	-290.34	1001.40	-27.29	137.68	60.07
1.09500	740.39	-322.34	443.76	716.28	-314.26	497.20	706.05	-298.76	526.12	490.08	-294.22	696.52	482.52	-295.13	709.69	431.55	-302.94	1033.40	427.55	-285.76	1069.65	340.63	-290.46	1001.87	-27.45	137.22	61.00
1.10000	763.68	-321.75	458.22	737.56	-313.93	510.84	724.87	-298.96	538.89	503.22	-294.48	700.71	495.15	-295.03	713.53	433.67	-302.70	1035.44	428.57	-285.38	1071.42	342.87	-290.50	1002.27	-27.47	136.95	61.91
1.10500	786.74	-321.00	473.54	758.97	-313.72	525.46	744.17	-299.13	552.38	516.26	-294.62	705.08	507.63	-294.74	717.64	435.76	-302.45	1037.42	429.70	-285.00	1073.10	345.31	-290.48	1002.49	-28.04	136.49	62.74
1.11000	810.11	-319.72	489.97	779.40	-313.52	540.68	763.33	-299.21	566.44	529.17	-294.68	709.92	519.99	-294.43	722.13	437.89	-302.24	1039.36	430.21	-284.59	1074.44	348.00	-290.38	1002.60	-27.30	136.01	63.36
1.11500	833.10	-319.23	507.33	799.22	-313.16	556.61	782.00	-298.89	581.18	541.88	-294.72	715.00	532.20	-294.21	726.94	440.08	-302.02	1041.25	431.30	-284.18	1075.89	350.92	-290.26	1002.57	-26.37	135.46	63.97
1.12000	855.52	-318.63	525.68	817.85	-312.81	573.02	799.12	-299.17	596.40	554.37	-294.69	720.67	544.28	-293.99	732.08	442.32	-301.80	1043.08	432.63	-283.76	1077.33	354.00	-290.21	1002.45	-24.56	135.07	64.55
1.12500	877.38	-317.95	544.80	836.35	-312.58	590.10	816.34	-299.59	612.10	566.63	-294.25	726.57	556.20	-294.08	737.43	444.68	-301.57	1044.88	434.74	-283.34	1078.93	357.18	-290.02	1002.31	-23.21	134.57	65.29
1.13000	899.31	-317.01	564.45	854.13	-312.33	607.65	833.06	-299.25	628.15	578.73	-293.67	732.78	567.97	-294.18	743.07	447.00	-301.37	1046.65	436.40	-282.90	1080.26	360.42	-289.84	1002.23	-21.35	134.09	65.96
1.13500	919.50	-316.00	584.63	871.10	-312.10	625.54	848.96	-298.86	644.66	590.58	-293.40	739.14	579.56	-293.79	748.90	449.43	-301.18	1048.38	437.93	-282.47	1081.49	363.68	-289.62	1002.26	-20.12	133.57	66.63
1.14000	938.85	-315.05	605.22	887.23	-312.15	643.71	864.08	-299.21	661.56	602.29	-293.14	745.78	590.94	-293.20	755.05	451.83	-300.98	1050.07	439.49	-282.05	1082.68	366.84	-289.40	1002.43	-18.87	133.08	67.40
1.14500	956.35	-314.08	626.20	902.50	-311.86	662.07	878.40	-298.96	678.65	614.66	-292.41	752.98	601.29	-293.04	761.24	454.27	-300.78	1051.73	441.10	-281.25	1083.86	369.93	-289.16	1002.59	-17.93	132.58	68.05
1.15000	973.48	-313.09	647.41	917.04	-311.55	680.52	892.16	-298.71	695.55	627.00	-291.94	760.43	611.32	-292.85	767.68	456.67	-300.55	1053.38	442.74	-280.74	1085.02	372.95	-288.91	1002.78	-16.65	132.18	68.74
1.15500	989.23	-312.02	668.73	930.82	-311.25	698.82	905.22	-298.57	712.11	638.03	-290.92	767.98	621.91	-292.58	774.58	459.02	-300.32	1055.01	444.34	-280.38	1086.18	376.03	-288.74	1002.83	-15.44	131.96	69.49
1.16000	1003.74	-311.02	689.82	943.76	-311.03	716.88	917.55	-298.41	728.38	647.80	-289.85	775.51	633.18	-291.83	781.94	461.27	-300.08	1056.63	445.89	-280.39	1087.33	379.17	-288.66	1002.85	-14.37	131.95	70.34
1.16500	1017.23	-310.58	710.48	955.88	-310.79	734.47	929.02	-298.49	744.37	657.94	-288.79	783.49	643.47	-291.48	789.42	463.43	-299.91	1058.19	447.45	-280.59	1088.51	382.37	-288.60	1002.76	-13.14	132.03	71.01
1.17000	1029.55	-309.59	730.57	967.16	-310.54	751.57	939.79	-298.46	759.98	667.91	-288.07	791.67	652.49	-290.64	796.87	465.42	-299.76	1059.75	448.95	-280.41	1089.72	385.49	-288.53	1002.71	-11.96	132.08	71.54
1.17500	1040.91	-308.80	749.88	977.66	-310.19	768.12	949.86	-298.41	775.25	678.22	-286.90	800.16	660.95	-289.74	804.46	467.32	-299.62	1061.30	450.38	-280.57	1090.94	388.47	-288.41	1002.73	-10.84	132.25	72.08
1.18000	1051.31	-308.02	768.32	987.25	-309.74	784.18	959.34	-298.14	789.91	687.21	-286.00	808.49	670.52	-288.39	812.40	469.03	-299.44	1062.91	450.91	-280.45	1091.87	391.30	-288.14	1002.93	-10.00	132.72	72.64
1.18500	1060.94	-307.28	785.87	996.14	-309.26	799.68	968.12	-297.75	804.31	696.48	-285.22	817.00	679.00	-287.00	820.31	470.70	-299.30	1064.55	451.14	-280.26	1092.78	394.09	-288.01	1003.27	-9.35	133.14	72.97
1.19000	1069.84	-306.43	802.60	1004.34	-308.66	814.59	976.19	-297.39	818.21	703.66	-284.03	825.15	687.68	-286.09	828.28	472.19	-299.13	1066.24	452.06	-280.04	1093.97	396.84	-287.80	1003.75	-8.91	133.62	73.63
1.19500	1078.00	-305.50	818.60	1012.04	-307.96	828.88	983.60	-296.85	831.98	711.08	-282.88	833.33	695.32	-285.29	836.14	473.64	-298.96	1068.01	453.13	-279.84	1095.33	399.64	-287.75	1004.33	-8.57	134.00	74.16
1.20000	1085.60	-304.61	833.86	1019.17	-307.30	842.62	990.67	-296.19	845.13	718.21	-282.63	841.43	703.28	-284.05	844.02	474.94	-298.76	1069.85	454.98	-279.60	1096.95	402.79	-287.65	1005.26	-8.30	134.54	74.97
1.20500	1092.45	-303.58	848.54	1025.91	-306.56	855.82	997.40	-295.46	857.86	725.83	-281.64	849.65	710.26	-283.30	851.80	476.26	-298.57	1071.81	456.25	-279.69	1098.45	405.61	-287.71	1006.20	-7.98	135.03	75.53
1.21000	1098.99	-302.60	862.47	1032.29	-305.84	868.49	1003.71	-294.65	870.08	732.49	-281.50	857.70	716.76	-282.70	859.49	477.62	-298.33	1073.83	458.08	-279.85	1100.19	408.52	-287.84	1007.43	-7.77	135.52	76.25
1.21500	1105.14	-301.55	875.80	1038.30	-305.01	880.68	1009.72	-293.94	882.01	738.71	-281.50	865.67	722.94	-282.71	867.08	479.00	-298.09	1075.98	459.28	-279.64	1101.82	410.68	-287.96	1008.42	-7.63	135.98	76.91
1.22000	1110.96	-300.46	888.45	1043.86	-304.17	892.47	1015.27	-293.07	893.54	743.49	-281.60	873.36	728.66	-282.28	874.49	480.24	-297.75	1078.17	460.30	-279.22	1103.42	413.30	-288.09	1009.80	-7.67	136.41	77.31
1.22500	1116.30	-299.24	900.65	1049.02	-303.19	903.90	1020.46	-292.05	904.69	748.68	-281.26	880.96	732.96	-282.40	881.63	481.45	-297.35	1080.47	460.54	-279.18	1104.84	415.37	-288.23	1011.00	-7.76	136.68	77.37
1.23000	1121.20	-298.02	912.39	1053.74	-302.24	914.96	1025.01	-291.07	915.55	752.55	-281.45	888.24	736.67	-282.67	888.59	482.70	-296.93	1082.79	460.54	-278.79	1106.23	417.52	-288.38	1012.35	-7.91	136.87	77.22
1.23500	1125.73	-296.80	923.67	1058.17	-301.25	925.65	1029.21	-290.03	925.99	756.95	-281.71	895.45	739.96	-282.96	895.44	484.08	-296.56	1085.17	460.52	-278.68	1107.66	419.31	-288.71	1013.62	-8.08	137.04	77.11
1.24000	1129.87	-295.56	934.45	1062.15	-300.25	936.00	1033.09	-289.20	936.14	759.96	-282.04	902.39	743.87	-283.37	902.23	485.42	-296.06	1087.56	461.27	-278.64	1109.32	421.27	-288.94	1015.06	-8.36	137.31	77.35
1.24500	1133.67	-294.25	944.66	1065.86	-299.27	945.89	1036.67	-288.25	945.83	763.52	-282.34	909.20	747.58	-283.14	908.87	486.67	-295.63	1089.98	462.24	-278.59	1111.07	423.18	-289.26	1016.57	-8.68	137.59	77.69
1.25000	1137.05	-293.03	954.46	1069.11	-298.33	955.42	1039.57	-287.42	955.28	766.76	-282.08	915.76	750.89	-282.92	915.27	487.85	-295.12	1092.40	463.15	-278.55	1112.81	424.92	-289.28	1018.08	-9.05	137.80	78.02
1.25500	1140.00	-291.74	963.76	1072.01	-297.31	964.48	1042.29	-286.51	964.24	769.78	-281.28	921.98	753.88	-283.42	921.40	488.94	-294.65	1094.79	463.97	-278.51	1114.56	426.49	-289.37	1019.60	-9.42	137.98	78.34
1.26000	1142.46	-290.40	972.75	1074.44	-296.36	973.20	1044.32	-285.69	972.94	772.43	-280.98	927.95	756.50	-282.86	927.28	489.94	-294.15	1097.09	464.68	-278.08	1116.29	427.92	-289.31	1021.15	-9.77	138.10	78.63
1.26500	1144.82	-289.19	981.18	1076.59	-295.34	981.44	1046.47	-284.94	981.10	774.90	-280.23	933.58	759.89	-282.15	932.97	490.80	-294.22	1099.35	465.32	-277.57	1117.97	429.24	-289.42	1022.69	-10.14	138.35	79.01
1.27000	1146.81	-287.88	989.33	1078.43	-294.28	989.31	1048.11	-284.13	988.90	778.02	-279.47	939.01	763.15	-281.39	938.45	491.51	-294.33	1101.47	465.86	-277.02	1119.60	430.81	-289.58	1024.40	-10.44	138.57	79.25
1.27500	1148.59	-286.58	996.99	1080.13	-293.22	996.74	1049.92	-283.23	996.08	781.02	-278.57	944.12	765.22	-280.64	943.50	492.17	-294.51	1103.53	466.30	-276.51	1121.16	432.45	-289.73	1026.14	-10.72	138.69	79.23
1.28000	1150.15	-285.37	1004.36	1081.46	-292.16	1003.82	1051.33	-282.42	1003.09	783.80	-277.74	948.94	766.94	-279.87	948.23	492.76	-294.54	1105.44	466.63	-276.00	1122.67	433.91	-289.89	1027.85	-10.99	138.73	79.21
1.28500	1151.38	-284.09	1011.45	1082.62	-291.10	1010.58	1052.35	-281.28	1009.75	785.54	-276.86	953.38	768.53	-279.05	952.64	492.07	-294.63	1107.00	466.92	-275.53	1124.11	434.47	-290.08	1029.12	-11.21	138.89	79.69
1.29000	1152.58	-282.84	1018.22	1083.58	-290.02	1017.04	1053.14	-280.37	1016.20	786.98	-276.02	957.52	771.00	-278.28	956.88	490.99	-294.70	1108.38	467.18	-275.04	1125.46	434.60	-290.24	1030.20	-11.45	139.15	80.47
1.29500	1153.35	-281.50	1024.75	1084.44	-288.94	1023.19	1053.85	-279.40	1022.11	788.29	-275.15	961.36	772.44	-277.46	960.69	489.76	-294.86	1109.72	467.41	-274.60	1126.72	434.68	-290.37	1031.22	-11.58	139.32	81.12
1.30000	1154.17	-280.29	1030.92	1085.17	-287.80	1028.99	1054.55	-278.21	1027.64	789.38	-274.32	964.92	773.56	-277.27	964.18	489.67	-294.46	1111.15	467.59	-274.16	1127.92	435.06	-290.49	1032.35	-11.71	139.32	81.43
1.30500	1154.57	-278.97	1036.87	1085.66	-286.68	1034.53	1055.24	-277.33	1032.79	790.32	-274.07	968.23	774.49	-277.12	967.37	489.68	-294.55	1112.56	467.70	-273.75	1129.07	435.46	-290.79	1033.50	-11.75	139.29	81.63
1.31000	1154.91	-277.67	1042.56	1086.06	-285.59	1039.73	1055.56	-276.34	1037.82	791.16	-273.90	971.31	775.31	-276.29	970.34	489.66	-294.26	1113.77	467.73	-273.42	1130.11	435.75	-291.15	1034.56	-11.76	139.22	81.84
1.31500	1155.03	-276.56	1047.95	1086.27	-284.47	1044.62	1055.83	-275.30	1042.63	791.94	-273.71	974.21	776.09	-276.00	973.10	489.60	-293.89	1114.94	467.70	-273.12	1131.10	435.93	-291.55	1035.53	-11.77	139.13	82.05
1.32000	1155.15	-275.36	1053.08	1086.53	-283.39	1049.20	1056.03	-274.11	1047.00	792.65	-273.50	976.90	776.80	-275.79	975.66	490.72	-292.94	1116.22	467.67	-272.86	1131.99	436.05	-291.71	1036.42	-11.67	138.93	82.14
1.32500	1155.23	-274.28	1057.83	1086.60	-282.37	1053.52	1056.03	-272.98	1051.15	793.22	-273.29	979.38	777.41	-275.56	978.04	490.84	-292.06	1117.17	467.64	-272.63	1132.84	436.08	-291.80	1037.21	-11.69	138.83	82.37
1.33000	1155.27	-273.22	1062.22	1086.66	-281.26	1057.54	1056.10	-272.06	1054.88	793.55	-273.85	981.68	777.75	-276.14	980.22	491.83	-291.57	1118.24	467.56	-272.44	1133.62	436.01	-291.92	1037.96	-11.67	138.65	82.48
1.33500	1155.12	-272.23	1066.32	1086.51	-280.27	1061.32	1055.90	-271.05	1058.55	793.81	-274.52	983.81	778.02	-276.82	982.24	491.90	-291.52	1118.99	467.42	-272.28	1134.34	435.85	-292.01	1038.66	-11.74	138.54	82.72
1.34000	1154.79	-271.14	1070.23	1086.35	-279.17	1064.85	1055.91	-269.97	1061.85	793.97	-275.22	985.81	778.19	-277.52	984.13	492.90	-291.37	1119.87	467.24	-272.14	1135.00	435.63	-292.07	1039.31	-11.70	138.37	82.83
1.34500	1154.41	-270.13	1073.83	1086.09	-278.08	1068.15	1055.60	-268.86	1065.06	794.13	-275.88	987.66	778.37	-278.22	985.88	492.96	-291.31	1120.49	467.07	-272.04	1135.59	435.42	-292.18	1039.86	-11.74	138.26	83.05
1.35000	1154.15	-269.14	1077.07	1085.85	-276.97	1071.17	1055.06	-267.56	1068.12	793.15	-276.56	989.35	777.27	-278.91	987.41	491.49	-291.20	1120.64	466.89	-271.98	1136.11	435.16	-292.29	1040.35	-11.80	138.27	83.34
1.35500	1153.81	-268.20	1080.02	1085.49	-276.01	1073.98	1054.59	-266.77	1070.90	791.96	-276.50	990.89	775.94	-279.63	988.76	489.71	-291.08	1120.73	466.68	-271.98	1136.56	434.90	-292.39	1040.78	-11.88	138.31	83.60
1.36000	1153.59	-267.27	1082.70	1085.19	-275.00	1076.51	1054.42	-265.50	1073.29	790.72	-277.15	992.29	774.53	-280.29	990.03	487.85	-290.92	1120.70	466.45	-271.95	1136.97	434.60	-292.51	1041.21	-11.91	138.42	83.90
1.36500	1153.12	-266.39	1085.20	1084.78	-274.01	1078.85	1054.20	-264.56	1075.48	790.57	-277.80	993.54	774.25	-280.25	991.22	487.26	-291.33	1121.00	466.19	-271.89	1137.35	434.25	-292.65	1041.60	-11.96	138.40	84.12
1.37000	1152.72	-265.53	1087.42	1084.44	-272.98	1080.95	1054.04	-263.44	1077.51	790.50	-278.53	994.71	774.13	-280.90	992.30	486.97	-291.91	1121.25	465.88	-271.82	1137.71	433.82	-292.74	1041.98	-12.03	138.38	84.33
1.37500	1152.11	-264.62	1089.51	1083.91	-272.01	1082.92	1053.38	-262.61	1079.54	791.56	-279.29	995.75	773.98	-281.69	993.21	487.90	-292.50	1121.80	465.55	-271.75	1138.05	433.40	-292.84	1042.30	-12.23	138.05	84.36
1.38000	1151.67	-263.77	1091.32	1083.39	-270.97	1084.73	1053.06	-261.54	1081.25	791.50	-279.26	996.69	773.84	-281.72	994.01	487.80	-292.96	1122.05	465.21	-271.73	1138.35	432.93	-292.92	1042.62	-12.40	137.97	84.51
1.38500	1151.24	-262.89	1092.96	1082.82	-270.05	1086.32	1052.33	-260.50	1082.90	791.34	-279.16	997.44	774.92	-281.61	994.78	487.46	-293.08	1122.25	464.87	-271.69	1138.63	432.45	-292.99	1042.90	-12.59	137.96	84.80
1.39000	1150.77	-262.03	1094.48	1082.37	-269.10	1087.73	1051.94	-259.60	1084.22	789.98	-279.11	998.09	774.88	-280.77	995.39	485.84	-292.95	1122.16	464.53	-271.64	1138.88	431.89	-293.06	1043.18	-12.56	138.12	85.15
1.39500	1150.23	-261.33	1095.82	1081.79	-268.24	1088.98	1051.09	-258.81	1085.54	789.59	-278.97	998.65	774.58	-279.75	995.85	485.20	-292.83	1122.35	464.17	-271.61	1139.11	431.37	-293.12	1043.44	-12.67	138.01	85.31
1.40000	1149.63	-260.47	1097.02	1081.31	-267.39	1090.05	1050.69	-257.85	1086.56	790.43	-278.89	999.18	774.26	-278.77	996.27	484.75	-292.59	1122.53	463.81	-271.53	1139.34	430.85	-293.18	1043.68	-12.74	137.88	85.45
1.40500	1149.16	-259.67	1097.95	1080.74	-266.61	1091.02	1050.12	-257.16	1087.60	790.26	-278.70	999.54	773.97	-277.79	996.57	484.36	-292.43	1122.73	463.45	-271.43	1139.58	430.37	-293.23	1043.91	-12.94	137.74	85.54
1.41000	1148.58	-258.88	1098.83	1080.26	-265.71	1091.79	1049.66	-256.20	1088.39	789.89	-279.33	999.85	774.95	-276.80	996.94	484.00	-292.82	1122.89	463.12	-271.35	1139.79	429.90	-293.29	1044.14	-12.94	137.77	85.75
1.41500	1147.98	-258.22	1099.49	1079.67	-264.94	1092.44	1049.20	-255.47	1089.02	788.39	-279.27	1000.03	774.84	-275.91	997.12	483.60	-292.84	1123.10	462.80	-271.23	1140.00	429.42	-293.34	1044.38	-12.95	137.77	85.85
1.42000	1147.48	-257.52	1099.94	1079.13	-264.22	1092.91	1048.79	-254.60	1089.33	787.84	-279.21	1000.20	775.72	-275.73	997.34	483.20	-292.74	1123.18	462.46	-271.13	1140.17	428.92	-293.35	1044.63	-12.99	137.87	86.07
1.42500	1147.00	-256.89	1100.22	1078.55	-263.54	1093.26	1048.36	-254.19	1089.61	787.55	-279.12	1000.24	775.49	-274.86	997.38	482.79	-292.63	1123.30	462.13	-271.03	1140.35	428.37	-293.38	1044.86	-13.12	137.81	86.19
1.43000	1146.53	-256.31	1100.32	1078.08	-262.79	1093.40	1047.65	-253.40	1089.77	787.14	-278.99	1000.22	775.02	-273.87	997.37	482.44	-292.54	1123.39	461.80	-270.90	1140.50	427.81	-293.36	1045.09	-13.20	137.73	86.30
1.43500	1145.86	-255.81	1100.30	1077.49	-262.23	1093.43	1047.10	-252.88	1089.92	786.70	-279.61	1000.11	774.58	-273.63	997.28	482.09	-292.49	1123.53	461.47	-270.76	1140.63	427.23	-293.37	1045.28	-13.29	137.63	86.41
1.44000	1145.36	-255.30	1100.07	1076.97	-261.61	1093.29	1046.62	-252.15	1089.79	786.19	-279.63	999.98	774.10	-272.77	997.14	481.70	-292.31	1123.61	461.11	-270.63	1140.72	426.65	-293.35	1045.48	-13.36	137.58	86.51
1.44500	1144.76	-254.84	1099.73	1076.36	-261.03	1093.06	1045.99	-251.52	1089.76	785.68	-278.75	999.78	773.60	-272.56	996.93	481.34	-292.22	1123.71	460.75	-270.49	1140.79	426.06	-293.31	1045.67	-13.50	137.48	86.59
1.45000	1144.26	-254.30	1099.28	1075.86	-260.38	1092.64	1045.26	-250.92	1089.52	785.20	-278.60	999.49	773.10	-272.50	996.65	480.88	-292.08	1123.80	460.39	-270.31	1140.87	425.48	-293.28	1045.80	-13.55	137.39	86.65
1.45500	1143.54	-253.98	1098.72	1075.24	-259.90	1092.16	1044.49	-250.56	1089.19	784.69	-278.50	999.08	772.60	-273.18	996.32	480.46	-291.99	1123.84	460.02	-270.17	1140.92	424.91	-293.28	1045.87	-13.64	137.29	86.69
1.46000	1143.10	-253.53	1097.99	1074.65	-259.29	1091.57	1044.00	-250.04	1088.60	784.15	-277.76	998.64	772.07	-273.23	995.95	480.03	-291.84	1123.83	459.66	-269.98	1140.96	424.30	-293.23	1045.95	-13.74	137.26	86.77
1.46500	1142.47	-253.21	1097.24	1074.01	-258.86	1090.94	1043.32	-249.68	1088.13	784.75	-277.56	998.23	771.54	-273.17	995.52	479.65	-291.77	1123.74	459.30	-269.81	1140.97	423.63	-293.20	1046.03	-13.91	137.11	86.88
1.47000	1142.00	-252.78	1096.34	1073.54	-258.27	1090.11	1042.92	-249.14	1087.45	784.27	-276.78	997.83	770.96	-273.87	995.05	479.24	-291.61	1123.60	458.92	-269.69	1140.92	422.95	-293.15	1046.10	-13.91	137.11	86.99
1.47500	1141.35	-252.57	1095.44	1072.89	-257.74	1089.30	1042.33	-248.80	1086.84	783.72	-275.90	997.33	769.12	-273.92	994.44	478.82	-291.49	1123.45	458.52	-269.53	1140.84	422.28	-293.10	1046.14	-13.97	136.95	86.98
1.48000	1140.93	-252.19	1094.35	1072.35	-257.26	1088.42	1041.77	-248.16	1085.98	783.16	-275.73	996.79	768.31	-274.62	993.88	478.35	-291.28	1123.28	458.10	-269.40	1140.77	421.62	-293.04	1046.14	-14.09	136.92	87.04
1.48500	1140.30	-251.85	1093.31	1071.63	-256.84	1087.55	1041.03	-247.62	1085.22	782.64	-275.59	996.14	767.70	-275.40	993.30	477.85	-291.11	1123.17	457.68	-269.28	1140.72	420.90	-292.99	1046.11	-14.23	136.84	87.11
1.49000	1139.77	-251.49	1092.19	1071.16	-256.31	1086.55	1040.51	-247.10	1084.20	783.24	-275.52	995.59	767.02	-276.17	992.69	477.32	-290.96	1123.02	457.25	-269.15	1140.64	420.18	-292.85	1046.06	-14.31	136.78	87.18
1.49500	1138.93	-251.31	1091.07	1070.50	-255.94	1085.56	1039.82	-246.83	1083.23	782.77	-275.38	994.98	766.35	-276.94	992.04	476.86	-290.30	1122.89	456.81	-269.03	1140.53	419.47	-292.75	1046.01	-14.35	136.73	87.24
1.50000	1138.37	-250.98	1089.85	1069.94	-255.50	1084.50	1039.19	-246.13	1082.19	782.13	-276.00	994.35	764.43	-277.72	991.27	476.45	-289.47	1122.63	456.36	-268.92	1140.40	418.77	-292.66	1045.96	-14.40	136.61	87.18
1.50500	1137.72	-250.79	1088.62	1069.26	-255.20	1083.46	1038.48	-245.80	1081.20	780.29	-275.98	993.59	763.65	-277.76	990.55	476.00	-289.20	1122.47	455.90	-268.83	1140.28	418.07	-292.63	1045.86	-14.44	136.62	87.20
1.51000	1137.25	-250.51	1087.26	1068.70	-254.76	1082.29	1038.00	-245.10	1080.10	778.33	-275.88	992.81	761.77	-277.73	989.75	475.54	-288.58	1122.22	455.48	-268.71	1140.16	417.39	-292.49	1045.72	-14.43	136.59	87.13
1.51500	1136.53	-250.35	1085.90	1068.08	-254.43	1081.12	1037.44	-244.65	1079.01	777.59	-276.47	992.03	760.93	-278.36	988.95	476.13	-287.90	1122.35	455.05	-268.64	1140.03	416.76	-292.39	1045.57	-14.51	136.39	86.97
1.52000	1135.97	-250.04	1084.42	1067.55	-254.07	1079.85	1037.11	-244.18	1077.71	776.92	-275.76	991.22	760.24	-278.36	988.15	476.97	-287.14	1122.45	454.61	-268.54	1139.87	416.15	-292.25	1045.41	-14.57	136.25	86.79
1.52500	1135.38	-249.93	1082.96	1066.95	-253.85	1078.59	1036.68	-243.95	1076.48	776.23	-275.55	990.37	760.71	-277.47	987.41	476.72	-286.49	1122.24	454.17	-268.43	1139.69	415.48	-292.09	1045.28	-14.64	136.31	86.89
1.53000	1134.96	-249.72	1081.30	1066.50	-253.60	1077.17	1036.40	-243.52	1074.98	775.48	-275.48	989.51	760.11	-277.24	986.63	476.30	-285.73	1121.96	453.73	-268.30	1139.46	414.80	-291.90	1045.11	-14.68	136.37	86.93
1.53500	1134.45	-249.69	1079.57	1066.00	-253.33	1075.73	1035.68	-243.17	1073.75	774.76	-274.61	988.58	759.39	-276.35	985.75	475.92	-285.09	1121.67	453.30	-268.18	1139.25	414.10	-291.74	1044.96	-14.86	136.30	86.96
1.54000	1134.08	-249.65	1077.70	1065.53	-253.13	1074.16	1035.09	-242.87	1072.32	775.14	-273.75	987.67	758.63	-275.37	984.81	476.65	-284.34	1121.68	452.84	-268.08	1139.01	413.46	-291.56	1044.77	-15.08	136.07	86.79
1.54500	1133.52	-249.68	1075.81	1064.95	-252.99	1072.58	1034.34	-242.73	1070.98	775.65	-272.84	986.73	759.18	-274.40	983.91	476.45	-283.63	1121.42	452.37	-267.88	1138.78	412.81	-291.46	1044.56	-15.35	136.03	86.84
1.55000	1133.01	-249.62	1073.84	1064.35	-252.76	1070.93	1033.81	-242.40	1069.49	776.16	-271.96	985.83	759.81	-273.47	983.05	475.98	-283.39	1121.06	451.93	-267.71	1138.46	412.20	-291.32	1044.33	-15.56	136.08	86.95
1.55500	1132.33	-249.70	1071.81	1063.78	-252.62	1069.22	1033.36	-242.60	1068.03	775.60	-271.05	984.85	759.30	-272.49	982.07	475.54	-283.34	1120.67	451.51	-267.60	1138.14	411.58	-291.16	1044.08	-15.72	136.08	86.97
1.56000	1131.85	-249.77	1069.70	1063.23	-252.45	1067.50	1032.97	-242.51	1066.49	774.89	-270.10	983.89	758.53	-272.24	981.06	475.01	-282.79	1120.25	451.08	-267.49	1137.79	410.96	-290.94	1043.82	-15.91	136.10	86.97
1.56500	1131.20	-249.89	1067.57	1062.71	-252.31	1065.73	1032.37	-242.71	1064.93	774.19	-269.20	982.91	757.81	-271.31	980.07	474.50	-282.61	1119.85	450.64	-267.39	1137.43	410.30	-290.75	1043.52	-16.08	136.12	86.98
1.57000	1130.78	-250.02	1065.41	1062.18	-252.21	1063.93	1031.71	-242.70	1063.36	773.45	-268.32	981.96	757.08	-270.32	979.14	473.93	-282.50	1119.39	450.19	-267.29	1137.06	409.62	-290.57	1043.19	-16.26	136.16	87.02
1.57500	1130.21	-250.22	1063.32	1061.67	-252.12	1062.08	1030.98	-242.67	1061.94	772.70	-268.14	981.03	756.41	-270.07	978.21	473.43	-282.42	1118.97	449.75	-267.19	1136.71	408.90	-290.37	1042.82	-16.36	136.16	87.07
1.58000	1129.73	-250.37	1061.28	1061.09	-252.03	1060.26	1030.45	-242.57	1060.33	771.97	-268.07	980.12	755.68	-269.95	977.28	472.97	-282.29	1118.56	449.25	-267.09	1136.37	408.18	-290.18	1042.49	-16.38	136.21	87.08
1.58500	1129.09	-250.57	1059.25	1060.57	-251.98	1058.41	1029.94	-242.47	1058.71	771.28	-267.93	979.21	754.94	-269.81	976.36	472.46	-282.24	1118.15	448.73	-266.98	1136.04	407.52	-290.00	1042.12	-16.38	136.26	87.04
