CODA Motion Analysis: throw0009.MDF [throw_1.stp]
Graph data: "export: scapula_humerus  *  Time"
Time	Marker Position																								Vector Angle		
Time	distal_hand.X	distal_hand.Y	distal_hand.Z	proximal_hand.X	proximal_hand.Y	proximal_hand.Z	distal_radius.X	distal_radius.Y	distal_radius.Z	proximal_radius.X	proximal_radius.Y	proximal_radius.Z	distal_humerus.X	distal_humerus.Y	distal_humerus.Z	proxinmal_humerus.X	proxinmal_humerus.Y	proxinmal_humerus.Z	distal_scapula.X	distal_scapula.Y	distal_scapula.Z	proximal_scapula.X	proximal_scapula.Y	proximal_scapula.Z	wrist__forearm	foream_arm	scapula_humerus
(s)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(deg)	(deg)	(deg)
2.42000	650.69	-331.97	475.96	629.56	-317.19	534.96	617.17	-298.25	565.78	402.23	-322.60	743.14	392.84	-320.74	756.53	353.17	-271.48	1073.11	351.15	-250.24	1106.22	272.89	-250.22	1028.56	-30.77	136.67	52.36
2.42500	646.92	-332.20	474.71	625.96	-317.84	533.85	613.76	-298.90	564.75	398.98	-322.86	742.80	390.26	-321.00	756.50	352.32	-271.24	1073.21	349.75	-250.36	1106.07	272.07	-249.94	1028.77	-30.83	136.49	51.97
2.43000	643.08	-332.42	473.49	621.53	-318.11	532.37	610.36	-299.44	563.57	396.27	-322.89	742.69	387.69	-321.25	756.50	351.59	-271.10	1073.32	349.62	-250.60	1106.30	271.29	-249.65	1028.98	-29.98	136.42	51.87
2.43500	639.35	-332.59	472.30	618.81	-318.64	531.68	606.89	-299.97	562.54	393.71	-323.09	742.59	385.21	-321.50	756.51	350.70	-270.97	1073.40	349.09	-250.83	1106.42	270.43	-249.30	1029.21	-30.73	136.40	51.75
2.44000	636.63	-332.68	471.61	615.37	-319.10	530.53	603.38	-300.54	561.46	392.00	-323.30	742.88	382.80	-321.71	756.50	349.94	-270.83	1073.50	349.10	-251.07	1106.70	269.55	-248.95	1029.40	-29.52	136.56	51.74
2.44500	633.96	-332.75	470.90	612.78	-319.30	529.77	600.00	-301.07	560.53	389.63	-323.76	742.88	380.43	-321.89	756.47	349.00	-270.67	1073.52	347.83	-250.94	1106.57	268.67	-248.62	1029.57	-29.29	136.58	51.45
2.45000	631.25	-332.84	470.20	609.44	-319.73	528.59	596.64	-301.54	559.44	387.22	-323.76	742.84	378.00	-322.07	756.44	348.19	-270.48	1073.54	346.21	-250.39	1106.29	267.84	-248.33	1029.66	-28.30	136.58	51.01
2.45500	627.59	-332.86	469.06	606.90	-320.16	527.82	593.45	-302.01	558.30	384.76	-323.85	742.74	375.66	-322.23	756.43	347.34	-270.32	1073.56	344.54	-250.45	1106.01	266.98	-248.07	1029.70	-29.13	136.57	50.57
2.46000	624.02	-332.90	467.97	602.74	-320.27	526.30	590.20	-302.41	557.22	382.36	-324.00	742.64	373.34	-322.39	756.41	346.47	-270.16	1073.61	343.56	-250.00	1105.95	266.13	-247.66	1029.79	-28.22	136.58	50.32
2.46500	620.44	-332.92	466.83	599.38	-320.61	525.21	586.98	-302.93	556.25	379.25	-323.87	742.17	371.06	-322.48	756.37	345.55	-269.96	1073.63	343.53	-249.76	1106.20	265.29	-247.30	1029.90	-28.33	136.43	50.32
2.47000	616.90	-332.90	465.72	596.11	-320.94	524.10	583.79	-303.27	555.28	376.85	-323.98	742.07	368.78	-322.57	756.31	344.59	-269.79	1073.61	343.67	-249.88	1106.51	264.38	-246.91	1030.03	-28.33	136.43	50.39
2.47500	613.29	-333.26	464.59	592.82	-321.04	523.01	580.67	-303.65	554.29	375.25	-324.29	742.30	366.55	-322.63	756.26	343.63	-269.64	1073.59	343.09	-249.79	1106.57	263.45	-246.56	1030.12	-28.23	136.60	50.30
2.48000	609.84	-333.67	463.48	589.57	-321.31	521.96	577.53	-303.87	553.23	373.05	-324.10	742.28	364.38	-322.68	756.22	342.62	-269.54	1073.55	342.29	-249.60	1106.54	262.50	-246.06	1030.20	-28.13	136.68	50.19
2.48500	606.41	-333.98	462.38	585.52	-321.61	520.50	574.41	-304.20	552.30	370.71	-324.05	742.17	362.16	-322.69	756.18	341.67	-269.37	1073.51	341.47	-249.43	1106.51	261.59	-245.68	1030.26	-27.24	136.68	50.03
2.49000	602.91	-334.31	461.29	583.23	-321.87	519.84	571.31	-304.51	551.24	368.47	-324.05	742.14	359.92	-322.65	756.14	340.76	-269.16	1073.49	340.69	-248.91	1106.45	260.71	-245.29	1030.32	-28.16	136.72	49.87
2.49500	599.45	-334.59	460.18	580.14	-321.90	518.80	568.32	-304.76	550.36	366.22	-323.76	742.09	357.71	-322.63	756.09	339.79	-268.99	1073.47	339.87	-248.64	1106.41	259.82	-244.89	1030.40	-28.28	136.72	49.72
2.50000	595.99	-334.86	459.10	577.89	-322.13	518.14	565.33	-304.97	549.30	364.03	-323.43	742.02	355.59	-322.56	756.05	338.76	-268.78	1073.47	338.37	-248.77	1106.10	258.93	-244.42	1030.43	-29.21	136.78	49.43
2.50500	592.67	-335.12	458.02	574.81	-322.39	517.11	562.37	-305.26	548.45	361.87	-323.29	741.86	353.49	-322.46	756.02	337.76	-268.62	1073.43	337.39	-249.04	1106.03	258.01	-243.96	1030.51	-29.21	136.81	49.26
2.51000	589.34	-335.37	456.99	571.74	-322.35	516.02	559.52	-305.47	547.48	360.45	-323.17	742.08	351.37	-322.33	755.98	336.84	-268.39	1073.37	336.57	-248.97	1106.02	257.13	-243.58	1030.56	-29.05	136.97	49.09
2.51500	586.08	-335.58	455.90	568.71	-322.54	515.05	556.72	-305.71	546.71	358.36	-322.75	742.02	349.24	-322.13	755.94	335.95	-268.22	1073.29	335.77	-249.17	1106.00	256.31	-243.19	1030.60	-29.08	136.95	48.90
2.52000	582.81	-335.80	454.86	565.75	-322.50	514.02	553.92	-305.85	545.82	356.17	-322.55	741.96	347.15	-321.91	755.88	334.98	-268.04	1073.17	335.00	-249.41	1105.93	255.48	-242.82	1030.62	-29.15	136.96	48.75
2.52500	579.61	-336.04	453.81	562.83	-322.64	513.10	551.08	-306.08	545.03	354.03	-322.33	741.86	345.12	-321.67	755.80	334.07	-267.86	1073.13	333.57	-249.34	1105.64	254.57	-242.41	1030.65	-29.23	136.96	48.49
2.53000	576.51	-336.27	452.82	559.94	-322.78	512.12	548.32	-306.23	544.12	352.03	-321.80	741.78	343.14	-321.43	755.71	333.13	-267.66	1073.09	332.66	-249.52	1105.53	253.69	-241.95	1030.78	-29.19	137.01	48.38
2.53500	573.47	-336.45	451.81	557.10	-322.97	511.25	545.61	-306.51	543.34	350.08	-321.50	741.66	341.20	-321.14	755.62	332.32	-267.39	1073.09	331.94	-249.41	1105.52	252.87	-241.54	1030.89	-29.21	137.01	48.25
2.54000	570.50	-336.66	450.87	554.35	-323.13	510.36	543.02	-306.74	542.50	348.18	-321.21	741.57	339.25	-320.87	755.54	331.57	-267.16	1073.03	331.24	-248.90	1105.46	252.18	-241.23	1031.03	-29.20	137.00	48.12
2.54500	567.43	-336.87	449.96	551.59	-323.31	509.45	540.34	-306.92	541.71	346.21	-320.91	741.47	337.38	-320.56	755.46	330.82	-266.99	1072.97	330.59	-248.99	1105.40	251.47	-240.89	1031.11	-29.28	137.00	47.98
2.55000	564.39	-337.09	449.07	548.89	-323.44	508.55	537.73	-307.06	540.88	344.27	-320.59	741.35	335.50	-320.23	755.40	330.06	-266.78	1072.89	329.95	-248.87	1105.34	250.73	-240.55	1031.20	-29.37	137.00	47.88
2.55500	561.41	-337.26	448.18	546.19	-323.56	507.71	535.18	-307.18	540.18	342.39	-320.29	741.22	333.76	-319.87	755.34	329.26	-266.58	1072.81	329.33	-248.73	1105.29	249.98	-240.23	1031.16	-29.46	137.01	47.77
2.56000	558.55	-337.44	447.31	543.53	-323.62	506.92	532.86	-307.22	539.53	340.59	-319.95	741.09	331.99	-319.75	755.27	328.52	-266.32	1072.73	329.44	-248.49	1105.50	249.32	-239.99	1031.24	-29.50	136.98	47.80
2.56500	555.73	-337.57	446.53	540.96	-323.71	506.16	530.56	-307.25	538.88	338.92	-319.60	741.01	330.28	-319.41	755.18	327.79	-266.10	1072.68	329.05	-248.33	1105.51	248.67	-239.69	1031.28	-29.56	136.98	47.73
2.57000	552.89	-337.73	445.77	538.44	-323.75	505.42	528.26	-307.22	538.20	337.20	-319.25	740.90	328.58	-319.26	755.11	327.12	-265.86	1072.62	328.51	-248.09	1105.42	248.07	-239.34	1031.39	-29.69	136.96	47.64
2.57500	550.12	-337.80	445.01	536.04	-323.74	504.70	525.92	-307.23	537.47	335.63	-318.90	740.86	326.91	-319.15	754.99	326.51	-265.61	1072.52	327.26	-247.87	1105.11	247.45	-238.88	1031.39	-29.82	136.98	47.34
2.58000	547.54	-337.86	444.29	533.64	-323.75	503.99	523.69	-307.24	536.80	333.96	-318.49	740.78	324.70	-318.83	754.64	325.88	-265.36	1072.42	326.56	-247.71	1104.97	246.88	-238.43	1031.43	-29.82	136.86	47.08
2.58500	545.04	-337.87	443.56	531.33	-323.69	503.31	521.50	-307.14	536.09	332.34	-318.37	740.68	323.00	-318.62	754.51	325.25	-265.15	1072.31	326.06	-247.55	1104.93	246.36	-238.05	1031.42	-29.83	136.84	46.91
2.59000	542.60	-337.87	442.92	529.07	-323.59	502.67	519.46	-306.95	535.42	330.69	-318.29	740.55	320.91	-318.47	754.16	324.68	-264.92	1072.23	325.53	-247.39	1104.84	245.86	-237.75	1031.38	-29.86	136.70	46.65
2.59500	540.17	-337.83	442.20	526.90	-323.48	502.04	517.34	-306.81	534.82	329.19	-318.16	740.44	319.37	-318.05	754.01	324.15	-264.74	1072.11	325.03	-247.53	1104.77	245.38	-237.35	1031.29	-29.96	136.68	46.44
2.60000	537.73	-337.72	441.60	524.76	-323.29	501.39	515.24	-306.61	534.25	327.72	-317.99	740.33	317.93	-317.83	753.95	323.64	-264.48	1072.03	324.53	-247.44	1104.70	244.87	-236.94	1031.20	-30.06	136.67	46.27
2.60500	535.39	-337.58	440.92	522.68	-323.07	500.75	513.20	-306.38	533.71	325.62	-317.89	739.90	316.53	-317.63	753.87	323.06	-264.30	1071.94	324.10	-247.31	1104.63	244.35	-236.53	1031.12	-30.30	136.53	46.16
2.61000	533.15	-337.42	440.35	520.60	-322.83	500.13	511.30	-306.10	533.07	323.43	-317.73	739.45	315.19	-317.24	753.79	322.56	-264.13	1071.85	323.67	-247.14	1104.55	243.84	-236.17	1031.08	-30.46	136.36	46.05
2.61500	531.11	-337.19	439.75	518.68	-322.56	499.52	509.48	-305.77	532.57	321.34	-317.58	738.95	313.92	-316.58	753.67	322.02	-263.95	1071.74	323.27	-247.01	1104.45	243.39	-235.73	1031.09	-30.60	136.19	45.98
2.62000	529.13	-336.98	439.21	516.84	-322.27	498.95	507.69	-305.48	532.02	320.00	-317.43	738.77	312.67	-316.33	753.56	321.61	-263.76	1071.62	322.85	-246.79	1104.37	242.96	-235.31	1031.13	-30.61	136.16	45.87
2.62500	527.17	-336.66	438.62	515.06	-321.92	498.37	505.93	-305.15	531.54	318.78	-317.29	738.63	311.43	-315.92	753.46	321.15	-263.59	1071.52	322.43	-246.66	1104.29	242.55	-234.97	1031.11	-30.65	136.15	45.76
2.63000	525.28	-336.33	438.06	513.35	-321.55	497.79	504.25	-304.76	530.90	317.60	-317.08	738.56	310.29	-315.27	753.37	320.76	-263.40	1071.45	322.03	-246.47	1104.20	242.07	-234.64	1031.11	-30.65	136.16	45.68
2.63500	523.39	-335.90	437.51	511.66	-321.16	497.24	502.58	-304.34	530.33	316.46	-316.92	738.47	309.77	-314.98	753.59	320.26	-263.25	1071.37	321.66	-246.32	1104.10	241.61	-234.32	1031.10	-30.70	136.31	45.74
2.64000	521.64	-335.52	437.01	510.07	-320.74	496.73	501.10	-303.92	529.78	315.35	-316.48	738.37	308.80	-314.59	753.55	319.81	-263.04	1071.30	321.32	-246.12	1104.01	241.16	-234.07	1031.16	-30.73	136.33	45.75
2.64500	519.88	-335.05	436.45	508.52	-320.27	496.23	499.58	-303.49	529.32	314.27	-315.97	738.24	307.15	-313.94	753.16	319.33	-262.90	1071.21	321.00	-245.95	1103.96	240.76	-233.75	1031.15	-30.81	136.23	45.58
2.65000	518.23	-334.58	435.91	506.98	-319.78	495.72	498.22	-302.95	528.90	313.23	-315.54	738.13	306.11	-313.69	753.04	318.88	-262.72	1071.13	320.68	-245.77	1103.90	240.38	-233.35	1031.12	-30.83	136.22	45.51
2.65500	516.67	-334.05	435.36	505.54	-319.28	495.24	496.87	-302.46	528.50	312.24	-315.13	738.02	305.20	-313.30	752.96	318.46	-262.61	1071.07	320.32	-245.60	1103.88	240.06	-233.03	1031.09	-30.86	136.23	45.41
2.66000	515.25	-333.50	434.92	504.14	-318.72	494.76	495.64	-301.92	528.07	311.31	-314.69	737.96	304.30	-312.88	752.91	318.09	-262.36	1071.03	319.97	-245.38	1103.82	239.69	-232.74	1031.15	-30.77	136.23	45.37
2.66500	513.88	-332.89	434.50	502.85	-318.15	494.32	494.39	-301.42	527.65	310.43	-314.22	737.88	303.41	-312.44	752.83	317.75	-262.15	1071.02	319.61	-245.17	1103.78	239.28	-232.44	1031.24	-30.74	136.23	45.34
2.67000	512.53	-332.27	434.14	501.62	-317.56	493.87	493.20	-300.93	527.24	309.57	-313.76	737.82	302.56	-312.22	752.77	317.38	-261.95	1071.00	319.28	-244.95	1103.71	238.86	-232.14	1031.31	-30.74	136.24	45.34
2.67500	511.19	-331.60	433.73	500.52	-316.88	493.50	492.03	-300.35	526.89	308.75	-313.37	737.75	301.75	-311.62	752.69	316.98	-261.82	1070.98	318.94	-244.79	1103.67	238.46	-231.88	1031.32	-30.87	136.26	45.30
2.68000	510.01	-330.95	433.37	499.40	-316.21	493.11	490.99	-299.76	526.60	307.97	-312.95	737.70	300.38	-311.14	752.35	316.58	-261.60	1070.89	318.60	-244.62	1103.61	238.04	-231.70	1031.33	-30.85	136.16	45.19
2.68500	508.85	-330.26	432.98	498.38	-315.52	492.74	490.02	-299.12	526.31	307.24	-312.53	737.61	300.15	-310.73	752.53	316.12	-261.47	1070.83	318.22	-244.47	1103.57	237.60	-231.55	1031.42	-30.92	136.27	45.30
2.69000	507.81	-329.58	432.64	497.43	-314.79	492.41	489.30	-298.44	526.12	306.56	-312.09	737.52	299.57	-310.32	752.52	315.70	-261.30	1070.77	317.87	-244.29	1103.53	237.22	-231.39	1031.49	-30.99	136.26	45.33
2.69500	506.80	-328.78	432.33	496.57	-314.05	492.09	488.49	-297.80	525.94	305.92	-311.72	737.44	299.57	-309.70	752.75	315.36	-261.14	1070.80	317.51	-244.15	1103.51	236.87	-231.13	1031.52	-31.09	136.36	45.40
2.70000	505.92	-327.98	432.06	495.78	-313.30	491.81	487.67	-297.15	525.65	305.36	-311.35	737.39	298.49	-309.25	752.42	315.05	-260.97	1070.75	317.19	-244.00	1103.50	236.59	-230.89	1031.53	-31.10	136.29	45.26
2.70500	505.20	-327.17	431.81	495.05	-312.53	491.53	486.85	-296.46	525.42	304.78	-310.94	737.30	298.44	-308.64	752.58	314.73	-260.81	1070.72	316.86	-243.88	1103.48	236.30	-230.64	1031.54	-31.03	136.39	45.30
2.71000	504.52	-326.32	431.61	494.40	-311.75	491.30	486.13	-295.74	525.19	304.22	-310.48	737.19	297.41	-308.00	752.26	314.43	-260.57	1070.68	316.54	-243.70	1103.47	236.04	-230.39	1031.55	-31.01	136.31	45.16
2.71500	503.91	-325.47	431.32	493.81	-310.93	491.08	485.68	-295.05	525.20	303.71	-310.05	737.09	297.41	-307.51	752.46	314.09	-260.48	1070.65	316.18	-243.58	1103.45	235.71	-230.19	1031.53	-31.06	136.34	45.21
2.72000	503.34	-324.59	431.11	493.29	-310.11	490.92	485.21	-294.30	525.11	303.25	-309.60	737.05	297.00	-307.13	752.43	313.76	-260.33	1070.62	315.84	-243.48	1103.43	235.33	-229.94	1031.53	-31.10	136.34	45.22
2.72500	502.89	-323.69	430.95	492.88	-309.27	490.83	484.77	-293.54	525.03	302.83	-309.16	736.97	297.19	-306.72	752.64	313.38	-260.18	1070.59	315.49	-243.35	1103.41	234.98	-229.77	1031.49	-31.15	136.44	45.31
2.73000	502.55	-322.80	430.89	492.55	-308.47	490.76	484.38	-292.70	524.86	302.42	-308.71	736.84	296.89	-306.51	752.61	313.11	-260.00	1070.54	315.19	-243.22	1103.35	234.67	-229.56	1031.43	-31.16	136.44	45.30
2.73500	502.34	-321.87	430.82	492.27	-307.66	490.62	484.06	-291.92	524.82	302.09	-308.21	736.73	295.97	-306.18	752.19	312.81	-259.91	1070.51	314.85	-243.08	1103.34	234.39	-229.24	1031.34	-31.09	136.32	45.15
2.74000	502.18	-320.91	430.73	492.09	-306.82	490.53	483.83	-291.13	524.78	301.78	-307.77	736.62	295.56	-305.79	752.06	312.48	-259.71	1070.45	314.50	-242.94	1103.31	234.13	-228.97	1031.27	-31.09	136.28	45.09
2.74500	502.13	-319.91	430.69	492.01	-305.92	490.49	483.63	-290.37	524.78	301.49	-307.39	736.52	294.70	-305.20	751.63	312.07	-259.56	1070.41	314.14	-242.81	1103.29	233.88	-228.75	1031.21	-31.10	136.18	44.95
2.75000	502.11	-319.00	430.72	491.98	-305.08	490.55	483.46	-289.56	524.65	301.21	-306.93	736.42	294.39	-304.74	751.52	311.72	-259.41	1070.34	313.78	-242.63	1103.23	233.60	-228.51	1031.18	-31.11	136.17	44.94
2.75500	502.25	-318.06	430.77	491.99	-304.19	490.60	483.38	-288.76	524.65	301.00	-306.44	736.28	293.54	-304.55	751.11	311.39	-259.26	1070.31	313.41	-242.53	1103.19	233.32	-228.27	1031.11	-31.03	136.05	44.81
2.76000	502.44	-317.09	430.84	491.99	-303.30	490.65	483.38	-287.94	524.68	300.80	-306.01	736.18	293.85	-304.17	751.28	311.10	-259.09	1070.21	313.05	-242.39	1103.12	233.02	-228.08	1031.04	-30.90	136.10	44.89
2.76500	502.70	-316.12	430.84	492.16	-302.38	490.66	483.42	-287.12	524.82	300.63	-305.35	736.05	294.43	-303.93	751.51	310.77	-258.95	1070.14	312.67	-242.32	1103.06	232.70	-227.83	1030.87	-30.88	136.19	44.99
2.77000	503.03	-315.13	430.95	492.42	-301.50	490.74	483.61	-286.23	524.96	300.50	-304.87	735.93	295.03	-303.64	751.70	310.45	-258.74	1070.01	312.33	-242.23	1102.95	232.35	-227.63	1030.74	-30.89	136.27	45.15
2.77500	503.42	-314.11	431.10	492.73	-300.58	490.82	483.74	-285.45	525.07	300.41	-304.46	735.74	294.45	-303.21	751.27	310.11	-258.62	1069.93	311.96	-242.13	1102.87	232.01	-227.45	1030.58	-30.88	136.16	45.06
2.78000	503.90	-313.14	431.31	493.02	-299.65	490.98	484.01	-284.61	525.18	300.36	-304.05	735.55	294.25	-302.83	751.04	309.74	-258.49	1069.81	311.62	-242.09	1102.77	231.75	-227.14	1030.42	-30.79	136.10	45.05
2.78500	504.41	-312.08	431.45	493.38	-298.68	491.08	484.31	-283.83	525.29	300.99	-303.64	735.69	293.55	-302.26	750.53	309.28	-258.38	1069.69	311.27	-242.06	1102.69	231.42	-226.86	1030.25	-30.59	136.11	44.96
2.79000	504.98	-311.06	431.65	493.86	-297.68	491.29	484.68	-282.98	525.40	301.04	-303.26	735.59	293.42	-301.62	750.31	308.83	-258.28	1069.51	310.94	-242.00	1102.58	231.14	-226.65	1030.13	-30.58	136.09	45.00
2.79500	505.62	-310.05	431.79	494.47	-296.69	491.47	485.16	-282.11	525.68	301.03	-302.85	735.38	293.39	-301.35	750.07	308.44	-258.21	1069.37	310.60	-241.93	1102.46	230.88	-226.40	1030.00	-30.70	136.02	45.03
2.80000	506.27	-309.10	432.06	495.06	-295.72	491.69	485.62	-281.17	525.92	300.41	-302.15	734.87	293.39	-300.98	749.90	308.17	-258.08	1069.20	310.25	-241.80	1102.37	230.65	-226.21	1029.88	-30.91	135.79	45.03
2.80500	507.07	-308.08	432.27	495.73	-294.74	491.88	486.24	-280.27	526.20	300.38	-301.69	734.62	294.03	-300.80	749.97	307.95	-257.95	1069.10	309.89	-241.76	1102.26	230.32	-226.06	1029.64	-30.96	135.78	45.12
2.81000	507.83	-307.03	432.59	496.44	-293.74	492.12	486.77	-279.35	526.36	300.45	-301.07	734.41	294.20	-300.23	749.83	307.67	-257.83	1068.97	309.51	-241.66	1102.12	229.96	-226.01	1029.50	-31.02	135.74	45.19
2.81500	508.75	-306.00	432.84	497.22	-292.75	492.38	487.41	-278.47	526.54	300.51	-300.40	734.16	294.28	-299.84	749.57	307.29	-257.75	1068.84	309.11	-241.62	1101.97	229.62	-225.89	1029.29	-31.03	135.68	45.23
2.82000	509.63	-304.96	433.23	497.98	-291.80	492.64	487.96	-277.59	526.72	301.37	-299.97	734.27	294.39	-299.31	749.34	306.93	-257.68	1068.68	308.72	-241.55	1101.80	229.38	-225.78	1029.14	-30.86	135.79	45.27
2.82500	510.66	-303.91	433.58	498.78	-290.83	492.98	488.69	-276.68	526.97	301.61	-299.35	734.08	293.89	-298.63	748.80	306.54	-257.68	1068.47	308.34	-241.50	1101.68	229.16	-225.68	1028.90	-30.78	135.64	45.14
2.83000	511.67	-302.90	433.94	499.67	-289.84	493.26	489.44	-275.70	527.23	302.54	-298.65	734.23	294.57	-298.23	748.85	306.21	-257.64	1068.31	307.96	-241.44	1101.55	228.93	-225.51	1028.77	-30.64	135.83	45.27
2.83500	512.76	-301.80	434.27	500.56	-288.88	493.66	490.28	-274.78	527.64	302.93	-297.92	734.09	294.83	-297.62	748.69	305.85	-257.60	1068.17	307.55	-241.39	1101.48	228.64	-225.36	1028.53	-30.62	135.80	45.27
2.84000	513.90	-300.79	434.64	501.52	-287.93	494.03	491.08	-273.82	528.02	303.88	-297.22	734.22	295.66	-297.19	748.80	305.49	-257.47	1068.09	307.11	-241.29	1101.39	228.34	-225.19	1028.33	-30.46	136.00	45.39
2.84500	515.15	-299.75	435.07	502.48	-287.01	494.47	491.81	-272.97	528.38	304.18	-296.54	734.07	295.92	-296.78	748.62	305.15	-257.32	1067.99	306.64	-241.25	1101.31	227.97	-225.08	1028.08	-30.33	135.97	45.39
2.85000	516.45	-298.77	435.50	503.54	-286.05	494.82	492.56	-272.08	528.70	304.39	-295.85	733.85	296.15	-296.16	748.38	304.70	-257.26	1067.90	306.14	-241.21	1101.22	227.61	-224.92	1027.91	-30.25	135.94	45.44
2.85500	517.82	-297.68	435.93	504.61	-285.13	495.23	493.39	-271.24	529.04	304.67	-295.39	733.65	296.39	-295.71	748.15	304.21	-257.23	1067.76	305.64	-241.26	1101.15	227.20	-224.74	1027.67	-30.14	135.91	45.47
2.86000	519.20	-296.65	436.47	505.75	-284.17	495.68	494.42	-270.36	529.41	305.01	-294.73	733.47	296.67	-295.10	747.98	303.62	-257.21	1067.63	305.11	-241.21	1101.04	226.86	-224.46	1027.40	-30.07	135.89	45.49
2.86500	520.63	-295.64	436.97	506.88	-283.26	496.22	495.41	-269.52	529.90	305.23	-294.26	733.28	296.94	-294.65	747.76	303.06	-257.19	1067.50	304.56	-241.21	1100.96	226.48	-224.18	1027.18	-30.01	135.83	45.52
2.87000	522.12	-294.62	437.64	508.12	-282.31	496.71	496.43	-268.62	530.37	305.65	-293.81	733.14	297.29	-294.19	747.55	302.57	-257.13	1067.40	303.97	-241.16	1100.87	226.05	-224.01	1026.99	-29.92	135.80	45.58
2.87500	523.59	-293.60	438.17	509.35	-281.36	497.23	497.39	-267.74	530.90	305.99	-293.39	732.95	297.64	-293.74	747.34	302.03	-257.07	1067.32	303.34	-241.13	1100.85	225.54	-223.83	1026.80	-29.89	135.77	45.63
2.88000	525.06	-292.61	438.80	510.63	-280.45	497.75	498.52	-266.89	531.34	306.49	-292.95	732.79	297.97	-293.32	747.18	301.52	-257.02	1067.24	302.72	-241.06	1100.78	225.09	-223.59	1026.55	-29.88	135.74	45.65
2.88500	526.55	-291.64	439.38	511.88	-279.56	498.36	499.63	-266.01	531.90	306.88	-292.53	732.65	298.25	-292.89	747.00	300.89	-256.95	1067.16	302.09	-240.99	1100.74	224.65	-223.51	1026.32	-29.87	135.69	45.66
2.89000	528.10	-290.71	440.08	513.21	-278.66	498.98	500.84	-265.21	532.47	307.33	-292.19	732.53	298.54	-292.48	746.81	300.33	-256.82	1067.07	301.45	-240.92	1100.66	224.18	-223.40	1026.15	-29.86	135.63	45.72
2.89500	529.75	-289.70	440.80	514.54	-277.75	499.66	501.85	-264.37	533.06	307.76	-291.73	732.37	298.93	-292.05	746.64	299.68	-256.84	1066.95	300.78	-240.91	1100.61	223.72	-223.26	1025.96	-29.75	135.62	45.77
2.90000	531.37	-288.81	441.56	515.91	-276.83	500.42	503.04	-263.46	533.61	308.19	-291.30	732.24	299.28	-291.67	746.48	299.10	-256.79	1066.85	300.11	-240.85	1100.55	223.19	-223.01	1025.84	-29.74	135.58	45.87
2.90500	533.03	-287.87	442.36	517.27	-275.97	501.17	504.15	-262.66	534.19	308.55	-290.86	732.08	299.74	-291.29	746.36	298.41	-256.67	1066.75	299.44	-240.82	1100.50	222.69	-222.86	1025.76	-29.67	135.57	46.00
2.91000	534.68	-286.98	443.23	518.70	-275.08	501.99	505.45	-261.86	534.93	308.90	-290.44	731.99	300.15	-290.93	746.21	297.73	-256.58	1066.66	298.76	-240.76	1100.45	222.09	-222.75	1025.66	-29.72	135.51	46.14
2.91500	536.41	-286.03	444.03	520.14	-274.18	502.75	506.70	-261.00	535.62	309.23	-290.02	731.84	300.55	-290.54	746.07	297.07	-256.52	1066.57	298.08	-240.74	1100.39	221.57	-222.69	1025.46	-29.70	135.44	46.22
2.92000	538.09	-285.11	444.97	521.57	-273.27	503.55	507.94	-260.09	536.29	309.63	-289.61	731.72	300.95	-290.17	745.92	296.52	-256.42	1066.47	297.42	-240.67	1100.33	221.05	-222.57	1025.20	-29.68	135.37	46.26
2.92500	539.83	-284.20	445.92	522.99	-272.43	504.38	509.26	-259.28	536.96	310.04	-289.20	731.51	301.28	-289.78	745.75	295.93	-256.39	1066.39	296.78	-240.60	1100.25	220.52	-222.40	1025.04	-29.62	135.28	46.35
2.93000	541.56	-283.32	446.96	524.46	-271.54	505.24	510.44	-258.43	537.70	310.52	-288.79	731.41	301.70	-289.41	745.62	295.26	-256.31	1066.31	296.17	-240.55	1100.18	220.03	-222.30	1024.95	-29.55	135.25	46.49
2.93500	543.28	-282.41	447.85	525.90	-270.66	506.11	511.63	-257.63	538.50	311.00	-288.36	731.25	302.03	-289.04	745.47	294.57	-256.25	1066.23	295.57	-240.52	1100.12	219.50	-222.08	1024.84	-29.53	135.18	46.63
2.94000	545.01	-281.48	448.77	527.42	-269.79	506.95	512.87	-256.79	539.21	311.52	-287.98	731.20	302.43	-288.67	745.34	293.95	-256.19	1066.12	294.97	-240.50	1100.08	219.07	-221.77	1024.69	-29.53	135.15	46.71
2.94500	546.77	-280.56	449.73	528.94	-268.93	507.88	514.25	-255.89	540.06	311.96	-287.56	731.05	302.83	-288.28	745.16	293.39	-256.21	1065.99	294.42	-240.49	1100.01	218.57	-221.62	1024.46	-29.60	135.04	46.80
2.95000	548.61	-279.69	450.78	530.44	-268.05	508.78	515.64	-255.07	540.83	312.37	-287.25	730.92	303.22	-287.93	744.99	292.88	-256.17	1065.85	293.90	-240.44	1099.91	218.19	-221.48	1024.28	-29.52	134.93	46.87
2.95500	550.48	-278.77	451.81	531.90	-267.21	509.76	516.87	-254.33	541.71	312.78	-286.92	730.76	303.57	-287.58	744.79	292.48	-256.17	1065.75	293.45	-240.44	1099.84	217.75	-221.43	1024.05	-29.42	134.79	46.94
